id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"20275",Општинска библиотека „Вук Караџић” Алибунар,"Municipal Library ""Vuk Karadžić"" Alibunar",Библиотеке,,Железничка 2,Алибунар,Алибунар,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",641 547,,biblioteka.alibunar@gmail.com,,Љиљана Ранковић,љиљана Ранковић,Library,библиотеки,"Муниципальная библиотека ""Вук Караджич"", Алибунар",图书馆,阿利布纳尔“武克·卡拉季奇”城区图书馆,,45.07989,20.96367,"45.07989, 20.96367","013",POINT(497140.6221828202 4991825.87084564)
"20216",Општинска библиотека „Петар Петровић Његош” Медвеђа,"Municipal Library ""Petar Petrović Njegoš"" Medveđa",Библиотеке,,Јабланичка 85,Медвеђа,Медвеђа,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16",891 069,,bibliotekamedvedja@gmail.com,,Наташа Ђорђевић,/,Library,библиотеки,"Муниципальная библиотека “Петар Петрович Негош”, Медведжа",图书馆,梅德维佳“彼得·彼得洛维奇·涅戈什”城区图书馆,,42.84161,21.58546,"42.84161, 21.58546","016",POINT(547842.3339149519 4743392.3102492215)
"20256",Општинска библиотека „Слово” Лапово,"Municipal Library ""Slovo"" Lapovo",Библиотеке,,Његошева 6а,Лапово,Лапово,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",6852 198,,biblioteka-slovo@hotmail.com,www.lapovo.org/main/?page_id=3,Данијела Вулићевић,Мариетка Томић,Library,библиотеки,"Муниципальная библиотека ""Буква"", Лапово",图书馆,拉珀沃”斯洛沃“城区图书馆,,44.18473,21.10609,"44.18473, 21.10609","034",POINT(508479.23653968185 4892396.199332766)
"20360",Општинска библиотека Варварин,"Мunicipal Library ""Varvarin""",Библиотеке,,Трг Мирка Томића бб,Варварин,Варварин,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",787 262,,bibliotekavarvarin@gmail.com,,Славољуб Милошевић,Славољуб Милошевић,Library,библиотеки,Муниципальная библиотека Варварин ,图书馆,瓦尔瓦林城区图书馆,,43.7249784,21.3650363,"43.7249784, 21.3650363","037",POINT(529401.3186277659 4841392.272897841)
"20259",Општинска библиотека Ковачица,Municipal Library Kovačica,Библиотеке,,Маршала Тита 48,Ковачица,Ковачица,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","662 471 ;  660 800 (директор)",,biblioteka.kovacica@gmail.com,www.biblioteka-kovacica.com,Марија Ђуриш,Марија Ђуриш,Library,библиотеки,Муниципальная библиотека Ковачица,图书馆,科瓦奇查城区图书馆,,45.112,20.61986,"45.11200, 20.61986","013",POINT(470097.5811579281 4995462.583275721)
"20204",Општинска народна библиотека Опово,Municipal Public Library Opovo,Библиотеке,,Бориса Кидрича 8,Опово,Опово,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",682 174,,galopovo@panet.rs,,Пал Дечов,,Library,библиотеки,Муниципальная народная библиотека Опово,图书馆,奥珀沃城区图书馆,,45.05265,20.42361,"45.05265, 20.42361","013",POINT(454613.2753996818 4988960.753505633)
"20314","Општинска народна библиотека, Жабаљ","Municipal Public Library ""Veljko Petrović""  Žabalj",Библиотеке,,Николе Тесле 40,Жабаљ,Жабаљ,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","831 004; 831 057 (директор)",,dubravkadudic@yahoo.com,www.bibliotekazabalj.com,Дубравка Дудић,Дубравка Дудић,Library,библиотеки,"Муниципальная народная библиотека, Жабаль",图书馆,扎巴利城区国家图书馆,,45.37585,20.06193,"45.37585, 20.06193","021",POINT(426550.7373597895 5025131.912525671)
"20244",Ресавска библиотека Свилајнац,Resava Library Svilajnac,Библиотеке,,Трг хероја 19,Свилајнац,Свилајнац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",321 531,,resbiblio@gmail.com,www.resavskabiblioteka.rs,Јелена Томић,,Library,библиотеки,Ресавская библиотека Свилайнац,图书馆,斯维莱纳茨莱萨夫斯卡图书馆,,44.22959,21.19896,"44.22959, 21.19896","035",POINT(515889.80187611474 4897392.65489908)
"20251",Српска читаоница у Иригу,Serbian Reading Room in Irig,Библиотеке,,Рибарски трг 37,Ириг,Ириг,СРЕМСКИ ОКРУГ,Регион Војводине,"22",461 275,,scitaonica.i@open.telekom.rs,www.biblioteke.org.rs/irig/ind,Вера Новковић,Вера Новковић,Library,библиотеки,Сербский читальный зал в Ириге,图书馆,伊里格塞尔维亚阅览室,,45.10099,19.85952,"45.10099, 19.85952","022",POINT(410270.7865472837 4994801.834491658)
"20350",Универзитетска библиотека „Светозар Марковић” Београд,"The ""Svetozar Marković"" University Library Belgrade",Библиотеке,,Булевар Краља Александра 71,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11","3370 509;",,dimic@unilib.bg.ac.rs,www.unilib.bg.ac.rs,"Др Стела Филипи Матутиновић; 3370 515",Др Стела Филипи Матутиновић,Library,библиотеки,"Университетская библиотека  ""Светозар Маркович"", Белград",图书馆,贝尔格莱德“斯维托扎尔·马尔科维奇”大学图书馆,,44.80609,20.47477,"44.80609, 20.47477","011",POINT(458464.44657400553 4961543.987490334)
"22325","Центaр за културне делатности, туризам и библиотекарство општине Владичин Хан - Библиотека","Library ""Vuk Karadžić"" Vladičin Han",Библиотеке,"Центар за културне делатности, туризам и библиотекарство",Николе Тесле 2,Владичин хан,Владичин хан,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17","474 852; 473-824",,bibliotakvhan@open.telekom.rs,,в.д. Оливера Китановић,,Library,библиотеки,"Центр культурной деятельности, туризма и библиотечного дела муниципалитета Владичин-Хан - Библиотека",图书馆,弗拉迪钦汗城市文化活动旅游图书中心图书馆,,42.70608,22.06154,"42.70608, 22.06154","017",POINT(586936.054373238 4728722.571161242)
"22329","Центар за културу, образовање и информисање ""Градац"", Рашка","Library - Center for Culture, Education and Inform",Библиотеке,"Центар за културу, образовање и информисање „Градац” Рашка",Ибарска 6,Рашка,Рашка,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36","736 273; 740 090",,"info@bibliotekaraska.rs; biblioteka_ras@yahoo.com",www.biblitekaraska.rs,Дејан Котурановић,Никша Барлов,Library,библиотеки,"Центр культуры, образования и информирования ""Градац"", Рашка",图书馆,拉什卡“格拉达茨”文化教育信息中心,,43.2885,20.61415,"43.2885, 20.61415","036",POINT(468697.53051813453 4792925.312141177)
"20211","Центар за културу, туризам и спорт - Библиотека Кнић","Centar za kulturu, turizam i sport - Biblioteka Knić",Библиотеке,,Кнић ,Кнић,Кнић,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","510 135; 511 009 (директор)",,biblknic@open.telekom.rs,,Славица Савковић,Снежана Недељковић,Library,библиотеки,"Центр культуры, туризма и спорта - Библиотека Книч",图书馆,克尼奇文化旅游运动中心图书馆,,43.926676,20.720475,"43.926676, 20.720475","034",POINT(477561.74705323635 4863766.929229164)
