id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"21747","Установа за приказивање филмова, културу, просвету и уметност „Арт” Ужице","Public Company of screening of films, culture, education and arts ""Art""",Поливалентни центри за културу,,Петра Ћеловића 4,Ужице,Ужице,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31","515 181; 511 601",,art@ptt.rs,,Биљана Цвијовић,,Cultural Center,многофункциональные культурные центры,"Учреждение кинопоказов, культуры, просвещения и искусства „Арт” Ужице",多功能文化中心,乌日策电影文化教育艺术机构,,43.8570041,19.8394182,"43.8570041, 19.8394182","031",POINT(406727.93384090124 4856645.363401909)
"21776",Установа културе „Вук Караџић” Београд,"Cultural Center ""Vuk Karadzic"" Beograd",Поливалентни центри за културу,,Булевар Краља Александра 77а,БЕОГРАД - Звездара,БЕОГРАД - Звездара,ГРАД БЕОГРАД,Београдски регион,"11","2424 860; 2421 314",066 290 168,info@ukvuk.org.rs,www.ukvuk.org.rs,Сања Ђурђевић,Радмила Стојановић,Cultural Center,многофункциональные культурные центры,Учреждение культуры  „Вук Караджич” Белград,多功能文化中心,贝尔格莱德“武克·卡拉季奇”文化机构,,44.8035116,20.4788589,"44.8035116, 20.4788589","011",POINT(458785.96381977556 4961255.488852513)
"23653",Установа културе „Мермер и звуци“,"Cultural Center ""Mermer i zvuci""",Поливалентни центри за културу,,Отворена сцена у парку Буковичке бање,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",713 015,,info@mermerizvuci.com,www.mermerizvuci.rs,,,Cultural Center,многофункциональные культурные центры,Учреждение культуры  „Мрамор и звуки“,多功能文化中心,“梅尔梅尔与声音”文化机构,,44.3075812,20.5504462,"44.3075812, 20.5504462","034",POINT(464144.1354616233 4906134.388088917)
"21756",Установа културе „Пароброд”,"Cultural Center ""Parobrod""",Поливалентни центри за културу,,Капетан Мишина 6а,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2639 639,,info@ukparobrod.rs,www.ukparobrod.rs,Милена Рајковић,Милена Рајковић,Cultural Center,многофункциональные культурные центры,Учреждение культуры  „Пароход”,多功能文化中心,“帕罗布罗德”文化机构,,44.820363,20.4580074,"44.820363, 20.4580074","011",POINT(457149.4191386374 4963138.18574364)
"21921",Установа културе Бајина Башта,Cultural Center Bajina Basta,Поливалентни центри за културу,,Вука Караџића 13,Бајина Башта,Бајина Башта,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",866 840,,kulturabb@gmail.com,http://www.ustanovakulturabb.rs/,Никола Васиљевић,Никола Васиљевић,Cultural Center,многофункциональные культурные центры,Учреждение культуры  Баина-Башта,多功能文化中心,巴伊那巴什塔文化机构,,43.9717582,19.5608631,"43.9717582, 19.5608631","031",POINT(384563.3059610001 4869742.769834189)
"21748",Установа културе и физичке културе Сјеница,Cultural and Physical Culture Center Sjenica,Поливалентни центри за културу,,Трг Светозара Марковића 8,Сјеница,Сјеница,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"20","741 025; 741 047","063693179",ustanovakulture@live.com,,Фадил Бајровић,Индира Тандировић,Cultural Center,многофункциональные культурные центры,Учреждение культуры и физкультуры Сеница,多功能文化中心,谢尼查文化体育机构,,43.2725734,19.9966627,"43.2725734, 19.9966627","020",POINT(418581.79737576196 4791573.015199825)
"23672",Установа културе Палилула,Cultural Center Palilula,Поливалентни центри за културу,,Митрополита Петра 8,БЕОГРАД - Палилула,БЕОГРАД - Палилула,ГРАД БЕОГРАД,Београдски регион,"11",2762 125,,office@ukpalilula.rs,www.ukpalilula.rs,,,Cultural Center,многофункциональные культурные центры,Учреждение культуры  Палилула,多功能文化中心,帕利卢拉文化机构,,44.8166528,20.4833213,"44.8166528, 20.4833213","011",POINT(459148.14691378945 4962713.009025742)
"21918",Установа Културни центар,Cultural Center,Поливалентни центри за културу,,Трг хероја 1,Смедеревска Паланка,Смедеревска Паланка,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",317 249,069 8701 880,vladimir.djurdjevic66@gmail.com,http://www.kcpalanka.rs/,Слободан Тошић,Александар Мишић,Cultural Center,многофункциональные культурные центры,Учреждение Культурный центр,多功能文化中心,文化中心机构,,44.3659733,20.9566204,"44.3659733, 20.9566204","026",POINT(496543.52861965063 4912522.911178412)
"21677",Установа културних делатности Центар за културу Бела Црква,Cultural Center Bela Crkva,Поливалентни центри за културу,,Пролетерска 4,Бела Црква,Бела Црква,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",851 173,065 8440 908,ukdczk@gmail.com,,Илија Блануша,Илија Блануша,Cultural Center,многофункциональные культурные центры,Учреждение культурной деятельности Культурный центр Бела-Црква,多功能文化中心,贝拉策尔克瓦文化活动中心机构,,44.9031304,21.4216018,"44.9031304, 21.4216018","013",POINT(533284.6153225419 4972275.953550767)
"25216",Установа Нишки културни центар,The Cultural Centre of Nish,Поливалентни центри за културу,Нишки културни центар,Станоја Бунушевца бб,Ниш,Ниш,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18","595740","0631073693",niskikulturnicentar@gmail.com,nkc.org.rs,Бојана Симовић,Дејан Дабић,Cultural Center,многофункциональные культурные центры,Учреждение Нишский культурный центр,多功能文化中心,尼什文化中心机构,,43.3107954,21.8970394,"43.3107954, 21.8970394","018",POINT(572746.7851478476 4795719.686737947)
"23698",Установа Студентски културни центар Нови Сад,Student Cultural Center Novi Sad,Поливалентни центри за културу,,Др Илије Ђуричића 3,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",6350 744,,skcns@sezampro.rs,www.skcns.org,,,Cultural Center,многофункциональные культурные центры,Учреждение Студенческий культурный центр Нови-Сад,多功能文化中心,诺维萨德大学生文化中心机构,,45.2450274,19.847343,"45.2450274, 19.847343","021",POINT(409541.0801292229 5010816.618450738)
"21878",Хрватски културни центар „Сријем” Сремска Митровица,"Croatian Cultural Center ""Srijem"" Sremska Mitrovica",Поливалентни центри за културу,,Светог Димитрија 12,Сремска Митровица,Сремска Митровица,СРЕМСКИ ОКРУГ,Регион Војводине,"22","626 942; 063 8008 999",,,,Иван Сингели,Иван Сингели,Cultural Center,многофункциональные культурные центры,Хорватский культурный центр „Срием” Сремска-Митровица,多功能文化中心,斯雷姆斯卡米特洛维察“斯利耶姆”克罗地亚文化中心,,44.9693502,19.6082646,"44.9693502, 19.6082646","022",POINT(390251.4684777062 4980487.707940542)
"21864",Центар за визуелну културу „Златно око” Нови Сад,"Center for Visual Culture ""Golden Eye"" Novi Sad",Поливалентни центри за културу,,Лазе Телечког 3/I,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","529 075; 6616 954",,,,Сава Степанов,Биљана Мицков,Cultural Center,многофункциональные культурные центры,Центр визуальной культуры „Золотое око” Нови-Сад,多功能文化中心,诺维萨德“金眼”视觉文化中心,,45.2566612,19.8433696,"45.2566612, 19.8433696","021",POINT(409247.78515885887 5012113.504332092)
"21870",Центар за децу и омладину „Дуга` Нови Пазар,"Center for Children and Youth ""Duga"" Novi Pazar",Поливалентни центри за културу,,Кеј IIIVII Санџачке дивизије Комплекс Језеро кула А,Нови Пазар,Нови Пазар,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"20",317 390,,djoleduga@gmail.com,https://sr-rs.facebook.com/Centar-Duga-1494473514187509/,Фатима Дуровић,Ђорђе Божовић,Cultural Center,многофункциональные культурные центры,"Центр детей и молодежи „Радуга"" Нови-Пазар",多功能文化中心,新帕扎尔“彩虹”儿童青年中心,,43.139416,20.505356,"43.139416, 20.505356","020",POINT(459773.6240896721 4776415.627772878)
"21917",Центар за културне делатности и библиотекарство,Center for Cultural Activities and Librarianship Brus,Поливалентни центри за културу,,Братиславе Петровић 15,Брус,Брус,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","825465",,bibliotekabrus@open.telekom.rs,https://www.facebook.com/pages/Centar-za-kulturne-delatnosti-i-bibliotekarstvo-op%C5%A1tine-Brus/1457875474464453,Милица Ракићевић,Милица Ракићевић,Cultural Center,многофункциональные культурные центры,Центр культурной деятельности и библиотечного дела,多功能文化中心,文化活动图书馆中心,,43.3833333,21.0303966,"43.3833333, 21.0303966","037",POINT(502462.1192082188 4803385.187020475)
"25235","Центар за културне делатности,туризам и библиотекарство",Center for Cultural Activities and Librarianship Vladicin Han,Поливалентни центри за културу,"Центар за културне делатности, туризам и библиотекарство",Николе Тесле 2,Владичин хан,Владичин хан,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17","473824",062/783062,centarkulturevhan@gmail.com,,Оливера Китановић,Oливера Китановић,Cultural Center,многофункциональные культурные центры,"Центр культурной деятельности, туризма и библиотечного дела",多功能文化中心,文化活动旅游图书馆中心,,42.706008,22.063986,"42.706008, 22.063986","017",POINT(587136.4749841955 4728717.096385304)
"21780",Центар за културу „Вељко Дугошевић” Кучево,"Cultural Center ""Veljko Dugošević"" Kučevo",Поливалентни центри за културу,,Трг Вељка Дугошевића 30,Кучево,Кучево,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",852 466,,kultkucevo@gmail.com,www.homoljskimotivikucevo.org,Јасмина Благојевић,Јасмина Благојевић,Cultural Center,многофункциональные культурные центры,Культурный центр „Велько Дугошевич” Кучево,多功能文化中心,库切沃“韦利科·杜戈舍维奇”文化中心,,44.4784863,21.6666201,"44.4784863, 21.6666201","012",POINT(553014.3057883224 4925235.579724116)
"21869",Центар за културу „Војислав Илић Млађи” Жабари,"Cultural Center ""Vojislav Ilic Mladji"" - Zabari",Поливалентни центри за културу,,Кнеза Милоша 47,Жабари,Жабари,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",250 858,,,https://zabari.org.rs/institucije/centar-za-kulturu/,Стефановић Горица,Стефановић Горица,Cultural Center,многофункциональные культурные центры,Культурный центр „Воислав Илич Младший” Жабари,多功能文化中心,扎巴利”沃伊斯拉夫·伊里奇·姆拉季“文化中心,,44.3593376,21.2141078,"44.3593376, 21.2141078","012",POINT(517061.9614639457 4911807.225343209)
"21818",Центар за културу Лазаревац,Cultural Center Lazarevac,Поливалентни центри за културу,,Xиландарска 2,БЕОГРАД - Лазаревац,БЕОГРАД - Лазаревац,ГРАД БЕОГРАД,Београдски регион,"11","8123 344; 8121 703",060 6767630,stela@czklazarevac.rs,www.czklazarevac.rs,Стела Станишић,Стела Станишић,Cultural Center,многофункциональные культурные центры,Культурный центр Лазаревац,多功能文化中心,拉扎莱瓦茨文化中心,,44.3814018,20.2600553,"44.3814018, 20.2600553","011",POINT(441056.9041574721 4914501.936027953)
"21714",Центар за културу „Вук Караџић” Лозница,"Cultural Center ""Vuk Karadžic"" Loznica",Поливалентни центри за културу,,Саве Ковачевића 1,Лозница,Лозница,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",882 718,,ckvkaradzic@mts.rs,www.ckvkaradzic.org.rs,Снежана Нешковић Симић,Снежана Нешковић Симић,Cultural Center,многофункциональные культурные центры,Культурный центр „Вук Караджич” Лозница,多功能文化中心,洛兹尼察“武克·卡拉季奇”文化中心,,44.5310179,19.2232163,"44.5310179, 19.2232163","015",POINT(358824.1958867053 4932389.953908653)
"21844",Центар за културу „Зарија Р. Поповић” Гњилане,"Cultural Center ""Zarija R. Popović"" Gnjilane",Поливалентни центри за културу,,Краља Петра I Карађорђевића ,Гњилане,Гњилане,КОСОВСКО-ПОМОРАВСКИ ОКРУГ,Регион Косовo и Метохијa,"280",28 226,,,,,,Cultural Center,многофункциональные культурные центры,Культурный центр „Зария Р. Попович” Гнилане,多功能文化中心,格尼拉奈“扎利亚·波波维奇”文化中心,,42.463388,21.471137,"42.463388, 21.471137","0280",POINT(538734.1207721814 4701335.264904959)
"20516",Центар за културу „Масука” Велика Плана,"Cultural Center ""Masuka"" Velika Plana",Поливалентни центри за културу,,Бранка Радичевића 1,Велика Плана,Велика Плана,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",516 927,064 2527 957,pozoristemasuka@gmail.com,https://sr-rs.facebook.com/masuka.centarzakulturu/,Драган Ђорђевић,Ана Симовић,Cultural Center,многофункциональные культурные центры,Культурный центр „Масука” Велика-Плана,多功能文化中心,大普拉那“马苏卡”文化中心,,44.3323172,21.0729557,"44.3323172, 21.0729557","026",POINT(505816.41216757096 4908786.2457342325)
"21891","Центар за културу „Свети Стефан, деспот српски” Деспотовац",Cultural Center Despotovac,Поливалентни центри за културу,,Деспота Стефана Лазаревића 2,Деспотовац,Деспотовац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",611 047,065 6110 477,sv.stefandespotovac@gmail.com,http://czksvetistefandespotsrpski.rs/srb/,Влатка Миленковић,Влатка Миленковић,Cultural Center,многофункциональные культурные центры,"Культурный центр „Святой Стефан, деспот сербский” Деспотовац",多功能文化中心,德斯波托瓦茨“塞尔维亚国王圣斯太凡”文化中心,,44.0942047,21.4398399,"44.0942047, 21.4398399","035",POINT(535207.9402934988 4882430.072383819)
"21915",Центар за културу „Сирмиумарт”,Cultural center Sirmiumart,Поливалентни центри за културу,,Вука Караџића 10,Сремска Митровица,Сремска Митровица,СРЕМСКИ ОКРУГ,Регион Војводине,"22",621 194,,sirmiumart@yahoo.com,http://www.sirmiumart.com/cir,Андреј Шпановић,Андреј Шпановић,Cultural Center,многофункциональные культурные центры,Культурный центр „Сирмиумарт”,多功能文化中心,“西尔米乌玛尔特”文化中心,,44.9669918,19.6068788,"44.9669918, 19.6068788","022",POINT(390137.68521162425 4980227.598145796)
"21906",Центар за културу Барајево,Cultural Center Barajevo,Поливалентни центри за културу,,Миодрага Вуковића 2,БЕОГРАД - Барајево,БЕОГРАД - Барајево,ГРАД БЕОГРАД,Београдски регион,"11",8302 110,,czkbarajevo@gmail.com,https://www.ckb.org.rs/,в.д. директора Зоран Поповић,Драгослав Јовичић-Уча,Cultural Center,многофункциональные культурные центры,Культурный центр Бараево,多功能文化中心,巴拉耶沃文化中心,,44.5770719,20.4150411,"44.5770719, 20.4150411","011",POINT(453558.3740108652 4936136.592139885)
"21728",Центар за културу Босилеград,Cultural Center Bosilegrad,Поливалентни центри за културу,,Георги Димитрова бб,Босилеград,Босилеград,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",877 026,,radiobos@ptt.rs,https://bosilegradskokraiste.com/sr/onama.html,Дивна Велинова,Дивна Велинова,Cultural Center,многофункциональные культурные центры,Культурный центр Босилеград,多功能文化中心,波西列格莱德文化中心,,42.4994567,22.4678917,"42.4994567, 22.4678917","017",POINT(620613.2028876329 4706276.667213754)
"21716",Центар за културу Ваљево,Cultural Center Valjevo,Поливалентни центри за културу,,Чика Љубина 5,Ваљево,Ваљево,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14","230 620; 221 039, 221-660",,czkvaljevo@gmail.com,http://www.czk.rs/,Милош Смиљанић,Милош Смољанић,Cultural Center,многофункциональные культурные центры,Культурный центр Валево,多功能文化中心,瓦列沃文化中心,,44.2692937,19.8849079,"44.2692937, 19.8849079","014",POINT(411003.6869992938 4902387.9578781305)
"21922",Центар за културу града Зајечара,Cultural-Educational community of Zajecar ,Поливалентни центри за културу,,Доситејева 1/V,Зајечар,Зајечар,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19",019 441 148,,centarzakulturu019@open.telekom.rs,www.gitarijada.org,Перислав Дуцић,Драган Ђорђевић,Cultural Center,многофункциональные культурные центры,Культурный центр города Заечар,多功能文化中心,扎耶查尔城市文化中心,,43.9026858,22.273814,"43.9026858, 22.273814","019",POINT(602294.0177398607 4861853.040612082)
"22683",Центар за културу Гроцка,Cultural Center Grocka,Поливалентни центри за културу,, ,БЕОГРАД - Гроцка,БЕОГРАД - Гроцка,ГРАД БЕОГРАД,Београдски регион,"11",8502 321,,301film@gmail.com,http://www.kulturagrocka.rs/?lang=cir,,Бојан Тодоровић,Cultural Center,многофункциональные культурные центры,Культурный центр Гроцка,多功能文化中心,格罗茨卡文化中心,,44.6742941,20.7161097,"44.6742941, 20.7161097","011",POINT(477498.6991956685 4946808.832342683)
"21813",Центар за културу Димитровград,Cultural Center Dimitrovgrad,Поливалентни центри за културу,,Трг др Зорана Ђинђића 2,Димитровград,Димитровград,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10","362 177; 362 707",,"kulturacaribrod@open.telekom.rs; kulturadim@ptt.rs",http://www.kulturacaribrod.rs/,Зоран Андонов,Тони Алексов,Cultural Center,многофункциональные культурные центры,Культурный центр Димитровград,多功能文化中心,迪米特洛夫格莱德文化中心,,43.0154584,22.7762844,"43.0154584, 22.7762844","010",POINT(644747.3588564098 4764062.345418112)
"21830",Центар за културу Ђаковица,Cultural Center Djakovica,Поливалентни центри за културу,,Милентија Поповића 2,Ђаковица,Ђаковица,ПЕЋКИ ОКРУГ,Регион Косовo и Метохијa,"390","20 159; 22 522",,,,Мирка Матановић,,Cultural Center,многофункциональные культурные центры,Культурный центр Джаковица,多功能文化中心,加科维查文化中心,,42.390633,20.428739,"42.390633, 20.428739","0390",POINT(452979.9063706309 4693307.27472791)
"21849",Центар за културу и образовање Аранђеловац,Center for Culture and Education Arandjelovac,Поливалентни центри за културу,,Јосипа Грушовника 1,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","711 035, 711 118",064 8669 250,arcult.ar@gmail.com,www.arkultura.rs,Саша Симoновић,Тања Бајц,Cultural Center,многофункциональные культурные центры,Центр культуры и образования Аранджеловац,多功能文化中心,阿兰杰洛瓦茨文化教育中心,,44.3036913,20.5674051,"44.3036913, 20.5674051","034",POINT(465494.4787515899 4905695.048379621)
"21710",Центар за културу и образовање Доњи Милановац,Center for Culture and Education Donji Milanovac,Поливалентни центри за културу,,Краља Петра I бб,Мајданпек,Мајданпек,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",590 610,,centarkodm@sezampro.net,,Мирко Илић,Мирко Илић,Cultural Center,многофункциональные культурные центры,Центр культуры и образования Дони-Милановац,多功能文化中心,下米兰诺瓦茨文化教育中心,,44.4667414,22.1490614,"44.4667414, 22.1490614","030",POINT(591399.8341752889 4924356.958923831)
"21821",Центар за културу и образовање Раковица,Center for Culture and Education Rakovica,Поливалентни центри за културу,,Мишка Крањца 7,БЕОГРАД - Раковица,БЕОГРАД - Раковица,ГРАД БЕОГРАД,Београдски регион,"11",3583 346,,"kcrakovica@gmail.com; qucera@sbb.rs",http://ckorakovica.com/,Милан Недељковић,Миодраг Павков,Cultural Center,многофункциональные культурные центры,Центр культуры и образования Раковица,多功能文化中心,拉科维查文化教育中心,,44.7445025,20.4444434,"44.7445025, 20.4444434","011",POINT(456019.47394118586 4954718.604743008)
"21727",Центар за културу и спорт „Шумице”  Београд,Center for Culture and Sport Šumice,Поливалентни центри за културу,,Устаничка 125-I,БЕОГРАД - Вождовац,БЕОГРАД - Вождовац,ГРАД БЕОГРАД,Београдски регион,"11",3837 551,,office@sumice.org.rs,http://uvcsumice.rs/category/kultura/,Снежана Жугић,Драгиња Маринковић,Cultural Center,многофункциональные культурные центры,Центр культуры и спорта „Шумице”  Белград,多功能文化中心,贝尔格莱德“舒米策”文化运动中心,,44.7846542,20.4881876,"44.7846542, 20.4881876","011",POINT(459510.5328727624 4959156.059420382)
"21768",Центар за културу и спорт општине Лучани у Гучи,Cultural Center Guča,Поливалентни центри за културу,,Трг слободе бб,Лучани,Лучани,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32",854 110,"0648115653",info@cksguca.rs,https://sr-rs.facebook.com/cksguca.rs/,Јован Ковачевић,Јован Ковачевић,Cultural Center,многофункциональные культурные центры,Центр культуры и спорта општине Лучани в Гуче,多功能文化中心,古奇卢查尼城区文化运动中心,,43.7771481,20.224202,"43.7771481, 20.224202","032",POINT(437568.6643640134 4847414.089493706)
"21767",Центар за културу и туризам Младеновац,Cultural and turism Center Mladenovac,Поливалентни центри за културу,,Војводе Путника 7,БЕОГРАД - Младеновац,БЕОГРАД - Младеновац,ГРАД БЕОГРАД,Београдски регион,"11",8231 230,062 586 677,centar@ckm.co.rs,www.ckm.co.rs,Бранко Милорадовић,Бранко Милорадовић,Cultural Center,многофункциональные культурные центры,Центр культуры и туризма Младеновац,多功能文化中心,姆拉丹诺瓦茨文化旅游中心,,44.4413157,20.6910442,"44.4413157, 20.6910442","011",POINT(475414.0827062226 4920937.11747896)
"21745",Центар за културу и уметност Алексинац,Center for Culture and Art Aleksinac,Поливалентни центри за културу,,Душана Тривунца 15,Алексинац,Алексинац,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18","804 618; 804 822",064/89 33 727,cku_aleksinac1@open.telekom.rs,http://ckualeksinac.rs/,Борислав Јовановић,Милош Анђелковић,Cultural Center,многофункциональные культурные центры,Центр культуры и искусства Алексинац,多功能文化中心,阿莱克西纳茨文化艺术中心,,43.5405609,21.7060494,"43.5405609, 21.7060494","018",POINT(557041.9403946621 4821088.12763534)
"21779",Центар за културу Кладово,Cultural Center Kladovo,Поливалентни центри за културу,,22. септембар 4,Кладово,Кладово,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19",808 146,,kulturakld@gmail.com,www.kulturakladovo.rs,Жаклина Николић,Жаклина Николић,Cultural Center,многофункциональные культурные центры,Культурный центр Кладово,多功能文化中心,克拉多沃文化中心,,44.6124933,22.6129515,"44.6124933, 22.6129515","019",POINT(627979.4676762141 4941170.088192244)
"21809",Центар за културу Мајданпек,Cultural-Educational Center Majdanpek,Поливалентни центри за културу,,Св. Саве 12,Мајданпек,Мајданпек,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",584 056,,centarart@open.telekom.rs,https://sr-rs.facebook.com/centarart/,Зоран Митровић,Весна Радосављевић,Cultural Center,многофункциональные культурные центры,Культурный центр Майданпек,多功能文化中心,马伊丹佩克文化中心,,44.4224658,21.9348083,"44.4224658, 21.9348083","030",POINT(574413.647823518 4919221.846457816)
"21679",Центар за културу Мало Црниће,Cultural Center Malo Crniće,Поливалентни центри за културу,,Мало Црниће бб,Мало Црниће,Мало Црниће,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",280 150,/,fedras.malocrnice@gmail.com,https://www.fedras.org/,Милошевић Драгиша,Бебица Миловановић,Cultural Center,многофункциональные культурные центры,Культурный центр Мало-Црниче,多功能文化中心,小策尔尼切文化中心,,44.5550922,21.2745089,"44.5550922, 21.2745089","012",POINT(521802.2811960255 4933565.359439216)
"21697",Центар за културу Нишка Бања,Center for culture Niska Banja,Поливалентни центри за културу,,Трг Републике бб,Нишка Бања,Нишка Бања,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18","4548390",,,https://sr-rs.facebook.com/CZKNB,Срђан Марјановић,Срђан Марјановић,Cultural Center,многофункциональные культурные центры,Культурный центр Нишка-Баня,多功能文化中心,尼什巴尼亚文化中心,,43.2920492,22.0072459,"43.2920492, 22.0072459","018",POINT(581709.306344823 4793739.712476455)
"21761",Центар за културу Општине Бор,Cultural Center Bor,Поливалентни центри за културу,,Моше Пијаде 1,Бор,Бор,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",424 546,,kontakt@centarzakulturubor.org.rs,http://centarzakulturubor.org.rs/,Даниел Чорболоковић,Милан Костић,Cultural Center,многофункциональные культурные центры,Культурный центр муниципалитета Бор,多功能文化中心,波尔城区文化中心,,44.0764448,22.0959475,"44.0764448, 22.0959475","030",POINT(587753.9022557014 4880947.303140299)
"21835",Центар за културу Ораховац,Cultural Center Orahovac,Поливалентни центри за културу,,Видовданска бб,Ораховац,Ораховац,ПРИЗРЕНСКИ ОКРУГ,Регион Косовo и Метохијa,"29",76 009,,,,,,Cultural Center,многофункциональные культурные центры,Культурный центр Ораховац,多功能文化中心,奥拉霍瓦茨文化中心,,42.401714,20.652882,"42.401714, 20.652882","029",POINT(471434.01385791675 4694437.987569827)
"21803",Центар за културу Пожаревац,Cultural Center Požarevac,Поливалентни центри за културу,,Јована Шербановића 1,Пожаревац,Пожаревац,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12","522 481; 541 350; 541 351",,"czkpo@yahoo.com; centarpozarevac@gmail.com",www.czkpo.rs,Драги Ивић,Бојан Гачевић,Cultural Center,многофункциональные культурные центры,Культурный центр Пожаревац,多功能文化中心,波扎莱瓦茨文化中心,,44.6192152,21.1852719,"44.6192152, 21.1852719","012",POINT(514698.6547022204 4940668.143890859)
"21758",Центар за културу Свилајнац,Cultural Center Svilajnac,Поливалентни центри за културу,,Светога Саве 58,Свилајнац,Свилајнац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",321 048,,czksvilajnac@neobee.net,http://czksvilajnac.rs/,Ивана Нешић,Саша Милановић,Cultural Center,многофункциональные культурные центры,Культурный центр Свилайнац,多功能文化中心,斯维莱纳茨文化中心,,44.2317014,21.1935726,"44.2317014, 21.1935726","035",POINT(515458.98819859663 4897626.1449196)
"21667",Центар за културу Смедерево,Cultural Center Smederevo,Поливалентни центри за културу,,Карађорђева 5-7,Смедерево,Смедерево,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26","4100 361; 4624 815",,centar@sdkultura.org.rs,www.sdkultura.org.rs,Драгољуб Мартић,Драгољуб Мартић,Cultural Center,многофункциональные культурные центры,Культурный центр Смедерево,多功能文化中心,斯梅代雷沃文化中心,,44.6640802,20.9226277,"44.6640802, 20.9226277","026",POINT(493866.35228889954 4945637.981655222)
"21755",Центар за културу Сопот,Cultural Center Sopot,Поливалентни центри за културу,,Космајски трг 7,БЕОГРАД - Сопот,БЕОГРАД - Сопот,ГРАД БЕОГРАД,Београдски регион,"11",8251 238,063 256 599,czksopot@gmail.com,www.czksopot.org.rs,Сузана Анастасов Марковић,Сузана Анастасов Марковић,Cultural Center,многофункциональные культурные центры,Культурный центр Сопот,多功能文化中心,索珀特文化中心,,44.5191829,20.5745686,"44.5191829, 20.5745686","011",POINT(466190.246489917 4929627.982919115)
"21736",Центар за културу Стара Пазова,Cultural Center Stara Pazova,Поливалентни центри за културу,,Светосавска 27,Стара Пазова,Стара Пазова,СРЕМСКИ ОКРУГ,Регион Војводине,"22","311 104; 312 114",063 552 381,centarzakulturu.starapazova@gmail.com,www.czkstarapazova.com,Владимир Керкез,Милан Дудић,Cultural Center,многофункциональные культурные центры,Культурный центр Стара-Пазова,多功能文化中心,老帕佐瓦文化中心,,44.9852902,20.1608938,"44.9852902, 20.1608938","022",POINT(433848.6712817671 4981658.775910115)
"21889",Центар за културу Стари Бановци,Cultural Center Stari Banovci,Поливалентни центри за културу,,Грчка 27,Стара Пазова,Стара Пазова,СРЕМСКИ ОКРУГ,Регион Војводине,"22", 064- 4730 222,,just.cinema@gmail.com,,,"љубиша Првуљ, Иве Андрица 15",Cultural Center,многофункциональные культурные центры,Культурный центр Стари-Бановци,多功能文化中心,老班诺夫奇文化中心,,44.9845513,20.2826196,"44.9845513, 20.2826196","022",POINT(443444.25611917477 4981484.543215248)
