id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"1019",Споменик палим ратницима из Тимочке крајине у ратовима  1912-1918,СК 1002,Непокретно културно добро,43.90278,22.278692,"Споменик се налази у парковском простору Трга ослобођења у центру Зајечара. Састоји се од монументалног каменог постоља и на њему у природној величини, бронзане фигуре тројице српских војника у акцији на непријатеља са пушкама и бомбама, Рад је београдског вајара Франа Менегела Динчића. Откривен је уз велику свечаност октобра 1929. године. То је вредно ликовно остварење које нас подсеча на борбе за ослобођење од немачког и бугарског окупатора. ",POINT(602685.5876547348 4861869.554879806)
"1022",Родна кућа народног хероја Саве Мунћана,СК 1781,Непокретно културно добро,44.926493,21.476373,"Сава Мунћан рођен је у Крушчици 06.06.1910. године. Био је из земљорадничке породице. Основну школу је завршио у родном месту, а гимназију у Белој Цркви и Вршцу. Још у гимназији се заинтересовао за идеологију радничког и комунистичког покрета, а на правном факултету, на који се уписаѕо 1930. године, почиње активно да се бави политчким радом. Постао је члан СКОЈ-а, а 1933. и члан КПЈ. Од 1936. године најближи је сарадник Жарка Зрењанина и члан окружног партијског руководства. 1940. изабран је за члана ПК КПЈ за Војводину. У моменту када је радио на формирању партизанског одреда у Вршцу, откривен је, бранио се, а да не би жив пао непријатељима у руке последњим метком је себи одузео живот.  Родна кућа н.х. Саве Мунћана састоји се од два дела., стамбеног и економског, који је касније дозидан. Кућа својом ужом фасадом излази на улиоцу. Двориште је ограђено зидом од опеке са дрвеним вратима и дрвеном колском капијом.",POINT(537593.4566903033 4974895.123944331)
"1023",Црква Св. Арханђела Михаила и Гаврила,СК 426,Непокретно културно добро,44.906567,20.274709,"Црква је подигнута 1780-85. године на месту старијег објекта из XVIII векa, као једнобродна барокна грађевина са полукружном апсидом, припратом и високим троспратним барокним звоником са старим сатом. Представља најстарији архитектонски споменик и главну урбанистичко-просторну доминанту овог насеља. У цркви се чувају уметничка дела изузетне културне вредности: иконостас са 54 иконе истакнутог српског барокног сликара Теодора Крачуна, затим 28 икона познатог земунског сликара XIX века Живка Петровића, као и низ дела примењене уметности  XVIII и XIX века и неколико ретких књишко-архивских предмета.",POINT(442743.1388191142 4972827.107059326)
"1024",Зграда Црвеног крста,СК 844,Непокретно културно добро,43.317723,21.894774,Зидана је 1921. године са свим одликама које су карактеристичне за еклестичка струјања у архитектури трговачко стамбеног садржаја. Поседује складну силуету габарита. Две фино изведене дечије фигуре у рељефу акцентирају централну фасадну површину и заједно са пространим балконом од кованог гвожђа и рељефним композицијама биљне и геометријске орнаментике у зони горњег поткровног венца и парапетних површина указују на сва нова и европска стремљења у архитектонском стварању Ниша из тог периода. У основи објекат има издужени правоугаони облик унутар лепо уређеног дворишног простора. Укупном ревитализацијом за потребе апотеке организације Црвеног крстра у Нишу објекат је добио широк јавни садржај као Дом Црвеног крста у Нишу.,POINT(572554.8254088239 4796487.062337957)
"1025",Музеј савремене уметности,СК 784,Непокретно културно добро,44.819573,20.442424,"Изграђен је између 1962. и 1965. године на основу конкурсног рада из 1960. године. Објекат је изграђен по пројектима арх. Ивана Антића и арх. Иванке Распоповић. Вредност објекта потиче из практично непроцењиве вредности уметничких дела југословенских уметника 20. века трајно везаних за овај објекат у оквиру сталне поставке, више разноврсних збирки смештених по депоима, као и из чињенице да објекат положајем, волуменом и архитектуром представља маркантну тачку која се сагледава са Калемегдана и Тврђаве, са новог савског моста, са река. По својим архитектонским особинама објекат припада разуђеном типу савремених безорнаменталних структура. У ентеријеру обилато је коришћен ""просторни план"", узајамно прожимање различитих нивоа уз помоћ широко препуштених конзола. У посебне особености објекта такође ваља убројати и успешно повезивање екстеријера и ентеријера, што је за ову врсту објекта редак случај. Аутори објекта награђени су за своје успело дело Октобарском наградом града Београда 1965. године.",POINT(455916.7746686466 4963058.763010723)
"1026",Хангар Старог аеродрома у Новом Београду,СК 2146,Непокретно културно добро,44.813696,20.396743," Споменик културе, изграђен 1929. године, представља једини сачувани објекат некадашњег аеродрома „Београд“, који је због места на којем је подигнут називан још и Земунским и Бежанијским аеродромом. Аеродромски комплекс је формиран на празном простору код Бежанијске косе, на месту познатом под именом Дојно поље. Изградња аеродрома трајала је од 1926. до 1932. године и одвијала се у две фазе. У првој фази подигнуто је неколико касарни и пратећих војних објеката, као и шест великих бетонских хангара распона преко педесет метара. Истовремено, постављени су још и један већи и неколико мањих монтажних хангара металне конструкције, који су на име ратних репарација набављени у Немачкој. У другој етапи изградње, која је започета 1929. године, а завршена током 1931. и 1932. године, летилиште је проширено са две травнате полетно-слетне стазе, израђена је модерна пристранишна зграда за ваздушни саобраћај и официрски дом, док је у југозападном делу комплекса подигнут технички део војне базе са хангаром-радионицом за поправку и ремонт авиона, као и велико централно складиште војног ваздухопловства.  Од некадашњег аеродромског комплекса данас је сачуван само хангар бетонске конструкције са радионичким анексима. Реализован је према решењу и под надзором инжењера, научника и академика Милутина Миланковића, који је до тада извео низ значајних конструктивних подвига у примени армирано-бетонских конструкција на објектима сличног типа и намене, примењујући по први пут у свету основне једначине за одређивање арматуре бетонских носача. Објекат хангара-радионице састоји се од централног дела – хангара за монтажу, и два бочна анекса, који су уклопљени у јединствену архитектонско-функционалну целину. У делу крова хангара Миланковић је применио такозвану бетонску корубу, која је у време грађења представљала значајну конструктивну иновацију, тада први пут изведену у нашој земљи. Од свих хангара који су изведени према Миланковићевим инжењерским решењима, до данас је остао сачуван само хангар на Старом аеродрому у Новом Београду. По свом типу и примењеним инжењерским техникама, представља један од малог броја сачуваних објеката тог типа у свету.   Споменик културе представља сведочанство постојања првог аеродромског комплекса у Београду и поседује посебан значај за сагледавање историје националног ваздухопловства. Као једини сачувани објекат првобитног аеродрома, који је био стална позорница значајних догађаја из ваздухопловне, политичке и друштвене прошлости Београда и Србије, споменик културе сведочи о важним догађајима и личностима за националну и светску историју. Својим архитектонским и конструктивним карактеристикама и иновативном применом грађевинских материјала и техника, објекат поседује значајне архитектонске и грађевинске вредности. Као један од ретко сачуваних објеката овог типа конструкције у свету, споменик културе представља важно сведочанство техничке баштине Београда и Србије, као и градитељских вештина домаћих пројектаната и извођача. Као објекат на којем је први пут код нас примењена бетонска таваница – коруба, објекат поседује вредности од значаја за научни и технолошки развој домаћег инжењерества и сведочи о значају улоге коју је Милутин Миланковић одиграо у области инжењерства као научне дисциплине. Као једино сачувано грађевинско остварење инжењера Милутина Миланковића, једног од најзначајнијих светских научника, објекат поседује значајне културне и историјске вредности.",POINT(452300.28501066624 4962431.713491332)
"1027",Кућа пуковника Елезовића у Београду,СК 2007,Непокретно културно добро,44.803964,20.468363,"Кућа пуковника Елезовића је саграђена 1927. године према пројекту архитекте Александра Дерока, као стамбени објекат за рентирање. Архитектонски обликован у репрезентативном националном стилу, компонован је од елемената различитог порекла. У залученом порталу, прозорима првог спрата, бифорама и трифорама другог спрата видљив је утицај српско-византијског стила, али је облик отвора у приземљу и поткровљу, као и облик снажних пиластера који пробијају завршни венац претварајући се у мале куле, близак касној сецесији. Плитки рељефи на фасади представљају ауторову интерпретацију средњовековних мотива. Изнад лукова лође, целом ширином еркера, постављена је барељефна арабеска чији је аутор познати вајар Живојин Лукић.   Кућа пуковника Елезовића је објекат значајних архитектонских и културно-историјских вредности. Настао у време када београдском архитектуром доминирају академизам и модернизам у обликовању стамбених и јавних грађевина, карактеристичним прочељем које одликује свежина израза и богати светло-тамни контрасти, сврстава се у успелија и зрелија остварења српске стамбене архитектуре са националним стилским обележјима.",POINT(457956.2321798167 4961311.117029607)
"1029",Зграда  у Ул. Пријездина 5,СК 1057,Непокретно културно добро,43.316571,21.895841,"Палата „Нишава“ зидана је 1936. године у такозваном стилу „модерне“ по пројекту архитекте Григорија Самојловића. Фасаде су изведене у вештачком камену, а сокла од грубо обрађених камених блокова. Кроз сва три спрата, у висини прозорских отвора јаче су изражене хоризонтале које заједно са балконима и прозорским отворима дају ефекат ритмички акценат фасадним платнима чија полукружна средишња линија прати угао Пријездине и Душанове улице и указује на увођење модерних елемената и детаља у архитектонској концепцији објеката. Објекат је заштићен у оквиру његовог габарита, на пространој катастарској парцели.",POINT(572642.7184114242 4796360.054222804)
"1030",Црква Св. Петке код Доњег Матејевца,СК 1911,Непокретно културно добро,43.36611,21.945352,"Споменик културе саграђен на темељима старије грађевине, обновљен је у другој половини XIX века. То је једнобродна црква   са полукружном апсидом на истоку. Зидана је од ломљеног камена заливаног кречним малтером. На месту амвонске розете је  четвртасти камени блок са урезаним зракасто рашчлањеним кругом. За часну трпезу послужио је римски жртвеник са  очуваним натписом: I.O.M./VAL. DOMETIANVS/EX.V.S.P.  Посебну пажњу заслужује касно средњовековна надргобна  плоча од ситнозрног мермера. Украшена је у плитком рељефу таласастим линијама по ободу, а у средини малим розетама.   У првој деценији ХХ века стари зидови су консолидовани, зидна платна надограђена у опеци, а црква прекривена кровом  на две воде.    Споменик културе припада поствизантијском градитељству, а због своје локације у подножју брда Чегар и везе са  јунацима Стевана Синђелића и има значајну историјску вредност.",POINT(576595.2225095878 4801905.908080924)
"1066",Кућа др Саве Недељковића,СК 1628,Непокретно културно добро,44.849525,20.401082,"Кућа др Саве Недељковића је подигнута 1905. године, према пројекту непознатог аутора, као угаона високопартерна, стамбена варошка кућа ""Г"" основе за градског физикуса др Саву Недељковића. Фасада је декорисана богатом пластичном декорацијом обликованом у сецесијском духу. Карактерише је уједначен, ритмичан низ прозорских отвора.  Кућа представља архитектонско стилску вредност као једна од репрезентативнијих кућа земунског предграђа Горња варош.",POINT(452672.7038648387 4966409.208144053)
"1034",Грађанска кућа  у Ул. Истарској 1,СК 999,Непокретно културно добро,43.89927,22.279643,"Кућа је подигнута 1933. године на раскрсници где се налази спомен чесма из 1935. године. Састоји се из приземља са улазном партијом из дворишта ове улице и прозорским отворима већих димензија. Фасадне површине обрађене су каменом и опеком, а испод кровног венца је квадратни медаљон са исписаном годином градње. Око зграде је метална ограда са масивним ступцима и параптом од вештачког камена. Чесма заузима средишњи простор уличног сквера обухваћеног зеленилом. Озидана је масивно са декоративном металном славином само са једне стране, а изнад ње у подножју завршног венца стоји табла са натписом. На овој страни амбијентална вредносто овог простора је употпуњена.",POINT(602767.9968138814 4861480.89232515)
"1035",Зграда у Ул. Љубе Нешића 31,СК 593,Непокретно културно добро,43.901789,22.28002,"Изграђена је као објекат у низу који је грађен 1911. године. Једноставних је димензија у свом спљном изгледу, са дужином фасадног фронта према улици од свега 3,70 метара. Састоји се из приземља, у коме је смештен мањи трговачко-танатски локал и спрата са собама за становање. Улична фасада обрађена је у вештачком камену, са веома сликовитом композицијом у маси, а развијеном по вертикали и са атиком као позицијом у маси, а развијеном по вертикали и са атиком као завршним елементом, на којој стоји исписана година градње. Симетричност фасаде наглашена је вертрозом, постављеним у средишту темена атике, која је са стране акцентована пирамидалним украсиним стубићима. Међутим од изузетне занатско уметничке вредности је израда прозора већих димензија на спрату, са резбареном орјентиком у дрвету.",POINT(602793.9390472664 4861761.139037742)
"1036",Војнограничарска зграда,СК 1906,Непокретно културно добро,45.508068,19.921512,"Војнограничарска зграда у Надаљу подигнута је почетком XIX века. Грађена је од чврстог матерјала (опеке) и  малтерисана је. Правоугаоне је основе са четворосливним кровом покривним бибер црепом. Испод дела објекта налази се   подрум, засвођен, са земљаним подом. Овај објекат представља посебну варијанту архитектуре са јасно дефинисаним стилом и  примењеним тада најновијим градитељским техничким решењима и материјалима.  Овде је било седиште Капетаније шајкашког батаљона коме је Надаљ припадао од 1802. до 1873. године.  Ово је типичан пример грађевине из периода XVIII-XIX века какве је подизала Аустрија на подручју Војводине после ослобођења од турске окупације.",POINT(415753.298269753 5039958.480562174)
"1037",Зграда Старе гимназије,СК 1935,Непокретно културно добро,43.236142,21.590643,"Споменик културе je школска зграда саграђена залагањем првог прокупачког индустријалца и председника општине   Стојана Данчевића, крајем последње деценије XIX века, према пројекту атхитеката Душана Живановића (1853-1937)  и  Драгутина Ђорђевића (1866-1933). Састоји се из приземља и спрата. Пројектована је по академским постулатима у   духу еклектике. Основа и главна фасада су симетрично решене са средишњим положајем лучно завршеног улаза  и ритмички уједначеним распоредом архитравно завршених прозорских  отвора на главном, подужном тракту.  Два бочна тракта на главној фасади су ризалитно наглашена атиком. Изузетне архитектонске вредности  споменика културе, ауторског дела архитеката Живановића и Ђорђевића, и историјски допринос образовању,   науци и култури, чине га посебно значајним.",POINT(547957.6185352735 4787207.836260103)
"1038",Споменик на Бранковинском вису,ЗМ 68,Непокретно културно добро,44.373448,19.88316,,POINT(411021.7632168116 4913958.752560776)
"1044",Зграда Скупштине општине Србобран,СК 1908,Непокретно културно добро,45.54458,19.790608,"Зграда у којој су смештени општински органи управе у Србобрану саграђена је у осмој деценији XIX века у духу  историцизма. Приземна грађевина са своја четири крила формира квадратну основу са унутрашњим двориштем.   Угаона позиција зграде искоришћена је за наглашавање њеног угаоног дела и у конструктивном и у декоративном смислу.  Главни свечани улаз окренут је према Тргу слободе, а други скромније обраде према улици светог Саве. Зграда је зидана опеком,   омалтерисана и обојена. Декоративни програм фасада је изузетно богат. Укаси су изведени у гипсу и аплицирани на фасаде.  Над угаоним делом зграде кров је четворосливан, а на осталим деловима је двосливан. Кровни покривач је од бибер црепа.  Конструктивним решењем, пропорцијом, избором и композицијом декоративног програма споменик културе   представља веома успело архитектонско решење карактеристично за административне држевне објекте с краја XIX века у Војводини.",POINT(405588.78769261896 5044160.517823064)
"1045",Споменик на Мишару,ЗМ 70,Непокретно културно добро,44.726595,19.762987,,POINT(402041.8192806678 4953323.516558842)
"1049",Зграда Општинског суда,СК 1933,Непокретно културно добро,42.556278,21.897608,"Споменик културе je грађевина подигнута 1907. године према пројекту архитекте Светозара Јовановића старијег,  рађеном у Министарству грађевина, за потребе Окружног суда. Првобитно је била решена као приземни угаони објекат  са судском двораном на углу и улазом на средини дужег тракта. Поштујући принципе академског компоновања и  еклектички концепт, дозидан је касније још један спрат са улазом и степеништем у оквиру угаоног тракта, на   простору некадашње судске дворане. Поред атхитектонских вредности, овај споменик културе има и историјски  значај као прва наменски изведена судска грђевина у новоослобођеним крајевима од Турака, у врањанском округу.",POINT(573687.0651546711 4711932.523505324)
"1050",Зграда Трговачке академије,СК 991,Непокретно културно добро,44.812713,20.470027,"Саграђена је 1926. године по пројекту арх. Јездимира Денића. У оквирима српске архитектуре, зграда је један од најчистијих примера примене српсковизантијског стила, касне академизиране варијанте, прави представник академског еклектицизма. Објекат карактерише низ архиволти на уличној фасади, богата декорација пиластера, наглашени декоративно обрађени улаз и карактеристична измена редова малтера и опека на фасади. Дворишни фасаду одликује високи трем са стубовима и архиволтама. Зграда представља први наменски грађен објекат за потребе Трговачке академије, чија историја досеже до средине 19. века, на месту на коме је и раније био објекат који је служио тој намени. Садашња функција објекат (Школа за правну и биротехничку струку) блиска је оригиналној намени.",POINT(458094.1627998675 4962282.128497058)
"1051",Зграда уметничке школе,СК 623,Непокретно културно добро,44.817033,20.451814,"Као део комплекса Конака кнегиње Љубице, око 1836. године подигнута је као помоћна зграда у коју је касније смештена Уметничка школа. Зграда је припадала простору некадашње ""Варош капије"", која је била средиште политичког и друштвеног живота Кнежевине Србије. Грађена је у бондручном конструктивном систему, типичном за градитељство прве половине 19. века у Београду.  Зграда је више пута мењала намену. У њој је од 1842. године живео кнез Михаило Обреновић. Потом су у њеним просторијама биле смештене канцеларије Попечитеља унутрашњих дела, просвете и правосуђа, затим Прве београдске гимназије и коначно Уметничко-занатска школа која је прерасла у Академију ликовних уметности. Данас је у згради смештен Факултет примењених уметности.",POINT(456657.26672564005 4962771.560358426)
"1052",Жупна црква Св. Јурја и жупни дом у Петроварадину,СК 1585,Непокретно културно добро,45.25394,19.862319,"Црква је подигнута између 1701-1714. године. Главни олтар од црвеног мермера завршен је тек 1774. г. Упоредо са грађењем цркве исусовци су до саме цркве сазидали и своју резиденцију која је  до 1719.г. имала само један тракт.  Те године положени су темељи  за остала три тракта, тако да до сада цела зграда  са црквом чини  затворен четвороугаоник. Међу барокним и барокизираним грађевинама на тлу Војводине, самостан Св. Јурја је сачувао аутентичан израз епохе у којој је настао и јасно се издваја  својом архитектонском чистотом и  естетском  умереношћу.  Налази се у подножју бедема Петроварадинске  (Горње) тврђаве, уз сам зид.   Црква је једнобродна грађевина, саграђена у облику издуженог правоугаоника којем је додат још један мањи у апсидалном делу. Укупна дужина јој је 36,72 м, а ширина 15,45 м. Над улазним делом се налази хор кога носе два масивна профилисана стуба, док је простор испод хора засведен крстастим сводом. Цела грађевина је засведена плитким полуоблишастим сводом од дашчане оплате коју носи кровна конструкција цркве. Унутрашњост цркве је веома једноставна. Раскош у барокним облицима свесно је наглашен  на главним и споредним олтарима. На читавој главној фасади изражен је снажан вертикализам, наглашен са четири  пиластра која се при врховима утапају у два  хоризонтално профилисана венца, и у  пресеку са њима стварају капителе.Два средња пиластра  носе лучни фронтон са фризом, а два мања,  крајња, носе по једну вазу.  Хармоничну архитектонску  вредност забата ремети звоник. Испод  цркве се налазе две крипте. Улаз у једну је са улице, десно од главног улаза. На јужном делу крипте налази се мали отвор  у полукружној ниши у којем су поред Распећа, два барокна мермерна анђела. Иза олтарске апсиде налази се још једна крипта мањих димензија.  Северни тракт конака је најстарија грађевина после цркве, али  је у првобитном облику задржао само подрумску основу.  Измене је претрпео  вероватно доградњом осталих  трактова конака, између 1720-1734.г. Конаци по својој архитектонској концепцији представљају уобичајени тип грађевине  ове врсте.  Систем низа соба повезаних ходником овде је нешто измењен- наместо отворених аркада у ходницима  имамо прозоре у пуним зидовима. Обрада спољних површина  је једноставна, изузев  главне уличне фасаде северног  конака, коју три кордонска венца  деле у три  спратне висине. У ритмичком размештају прозорских отвора првог спрата,  ненаметљиво је укомпонована  полукружна ниша са кипом св.  Игнација, оснивача исусовачког реда.  Над улазним вратима је кружни прозорски отвор са  искованом гвозденом решетком. Нарочит акценат дат је  колском  улазу који донекле  повезује фасаду  северног  конака  са  главним  лицем  барокне цркве.",POINT(410730.3387299968 5011790.053919654)
"1053",Кућа Лазара Ристовића у селу Драгољу,СК 2100,Непокретно културно добро,44.224664,20.449965,Кућа Лазара Ристовића у селу Драгољ значајна је по томе што се у њој родио народни херој Душан Дугалић ,POINT(456068.15710648353 4896973.3483008025)
"1054",Црква Светог  Георгија,СК 1640,Непокретно културно добро,44.807527,20.374451,"Данас постојећа црква, посвећена Св. великомученику Георгију, сазидана је 1878. године. То је једнобродна грађевина с једном полукружном апсидом на источној страни и припратом са хором и високим троспратним звоником на западном делу цркве. У архитектонској концепцији није спроведен до краја један стил, па црква у архитектонском погледу представља мешавину разних стилских компонената (неокласицизам са елементима барока и романтизма), што је било у духу владајућег у оно време европског еклектицизма.  Унутрашњост цркве подељена је на четири компартимента помоћу лукова и пиластера, што се одразило и на рашчлањавању фасада. Већу поправку црква је доживела 1938. године, када су настали нови иконостас и зидна декорација, коју је радио сликар Андреј Биценко. У апсиди су насликани: Богородица са арханђелима (у конхи) и Христ (у ниши); изнад олтарског простора (на своду) – Бог отац и јеванђелисти, по два на свакој страни; на северним пиластерима наоса – Св. Симеон Немања, Св. цар Лазар, Св. мати Ангелина; на јужним пиластерима – Св. Сава, Св. Максим, Св. Мати Параскева, на западном зиду припрате – Рођење Христово (северни део зида) и Крштење Христово (јужни део зида у ниши).  Првобитни иконостас старе бежанијске цркве, управо његов најзначајнији део – царске двери, престоне иконе и др. – пренет је после поправке цркве 1938. године у село Купилонво, неколико икона које су припадале овом иконостасу још увек се чувају у бежанијској цркви.",POINT(450532.3761117586 4961759.760539592)
"1055",Манастир Радовашница,СК 2042,Непокретно културно добро,44.622966,19.488687,"Манастир Радовашница потиче с почетка 15. века. У комплексу манастира споменичка својства поседују: храм св. Арханђела Михаила и Гаврила, археолошки остаци старих објеката, гробље и вајат.   Црква св. Арханђела датирана је на почетак 15. в, а подигнута је на темељима старијег храма. Она је 1941. год. минирањем срушена, као и сви остали манастирски објекти. Археолошка ископавања темеља цркве и пронађени остаци живописа указују на архитектуру моравског стила.   Вајат саграђен од храстовине у конструкцији бондрука представља добро очуван објекат народног градитељства.",POINT(380106.6149588763 4942178.942369548)
"1056",Манастир Петковица,СК 2045,Непокретно културно добро,44.661753,19.427373,"Манастир је саграђен крајем 19. века на старијем култном месту. Изведен је под утицајем моравске стилске школе, као издужена грађевина триконхалне основе са три простране апсиде на истоку, две певничке и једном олтарском које су споља полигоналне а изнутра полукружне. На споју апсида уздиже се осмострана купола. Изнад припрате са галеријом, доста мањом у односу на наос, издиже се високи звоник. У олтарском простору дефинисани су ђаконикон и проскомидија у облику издужених и лучно засведених ниша са јужне и северне стране. Дрвена олтарска преграда мањих димензија богато је украшена дуборезом на коме доминирају биљни мотиви. Иконе се приписију Николи Марковићу, с изузетком бочних двери које су из касније фазе.  Фасадне површине омалтерисане и окречене у бело оживљене су соклом од тесаних гранитних блокова кровним хоризонталним венцем који тече дуж целе грађевине и плитким пиластрима међусобно повезаним аркадама. На свим зидним платнима, осим западног, постављени су издужени прозорски отвори у облику лучно засведених монофора. На западној фасади, поред тога што је главни портал наглашен посебном конструкцијом са забатом, истиче се завршни тимпанон оивичен са свих страна профилисаним венцем. Двоспратни звоник који надвисује западну фасаду украшен је пиластрима на ивицама и хорозонталним венцима у врху. У доњој етажи су постављене четири монофоре, а у горњој четири мања и удвојена прозора.  Споменик културе представља вредно уметнично остварење друге половине 19. века. Уједно то је и култно место познато по континуитету свог постојања и по моштима Св. Петке које се у њему чувају.",POINT(375325.6383398893 4946579.413067862)
