id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"1130",Српска православна црква у Стајићеву,СК 1200,Непокретно културно добро од великог значаја,45.29393,20.457322,"Српска православна црква у Стајићеву подигнута је 1934. године у српско-византијском стилу, са простим дрвеним иконостасом.  Иконостас је пренесен из Орловата, у коме га је 1772. године насликао Димитрије Поповић. Иконостас има престони низ, двери, Пророке и Распеће са представом јеванђелиста, Ароном, Захаријем, Маријом Магдаленом и Лонгином Столпником.  У цркви се налази и већи број појединачних и целивајућих икона од којих су највредније неколико руских икона из ХVIII века, рад непознатог мајстора, осим једне на којој је потписан Борис Семенов. ",POINT(457447.925708366 5015746.366280584)
"1134",Кућа породице Карамата,СК 22,Непокретно културно добро од великог значаја,44.846741,20.4118,"Кућа се састоји из три дела – приземног, једноспратног са једноставним кровом и једноспратног са мансардним кровом и подрумом. Највиши део подигао је 1764. године имућни трговац Кузман Јовановић. Кућа је 1772. откупио Димитрије Карамата и од тада је непрекидно у власништву породице. Дозиђивање спрата на средњем делу и реконструкција зграде у целини извршена је 1827. године. Кућа је зидана блатним малтером, претежно опеком, а делимично и мешовитим материјалом. Подрум је засведен, остале конструкције су архитравне. Фасада је обликована у духу класицизма и ампира, док зграда у целини има одлике типичне барокне градске стамбене куће. Кућа је везана за историјске личности. У њој је 1788. одсео цар Јосиф II са својим штабом и ту је одржан ратни савет. Патријарх српски, Јосиф Рајачић одсео је у згради 1848., а боравиле су ту и друге значајне личности, међу којима, по казивању, и Вук Караџић. Осим тога у њој се налазе вредни уметнички предмети – три слике Георгија Тенецког и три Павела Ђурковића – портрети чланова породице Карамата.",POINT(453517.41558724403 4966093.761089154)
"1135",Зграда Народног позоришта у Сомбору,СК 1173,Непокретно културно добро од великог значаја,45.772344,19.112098,"Зидање позоришта по нацрту Адолфа Вала је отпочело у пролеће 1882, а већ 25. новембра исте године у њему је одржана прва представа. 1887. године позоришна зграда је предата у власништво градском Магистрату Сомбора, који је допуњавао објекат декоративним елементима.   Зграда позоришта је зидана у стилу старог класицизма са елементима барока у унутрашњој обради архитектонских детаља.  Главна фасада из Улице Косте Трифковића састоји се од монументалног прочеља и два крила. Прочеље је крунисано фронтоном које у приземљу прелази у испад у виду трема. Трем сачињава осам дорских стубова постављених паралелно у два реда. Изнад венца је пространи балкон са оградом од кованог гвожђа испред спратног дела фронтона. Спратни фронтон даје печат класичног целом здању. Конципиран је као храм са стубовима и тимпаноном. Уместо правих стубова по ивицама фронтона су два тосканска пиластра, а у средини два јонска, са канелурама. Између њих су правоугаони отвори - излази на балкон, смештени у вишеструку, равно закључену профилацију. Изнад ових улазних отвора је низ слепих прозора, архитрав изнад стубова је празан. Тимпанон је такође без украса и својом монументалном једноставношћу доминира над објектом.  Унутрашњост позоришта је декоративнија и барокно разиграна, рађена по узору на бечка и пештанска позоришта. Из улазног хола бочни отвори воде у фоаје и на степениште за галерију и балкон. Зидне површине хола су фланкиране канелираним пиластрима на високим стилобатима и са композитним капителима, са средишне нише оивичавају пиластри са канелурама и јонским волутама. Некадашње сликане декорације у виду розета на таваници су у току реконструкције позоришта 1982. замењене гипсаним розетама сачињеним према оригиналним предлошцима.  Гледалиште је једно од најлепших позоришних простора на територији Војводине. Веома складно и хармонично у својим пропорцијама и одмерено у бојама одише сазвучјем архитектонских и декоративних елемената. Простор је елипсасте основе засечен са стране позорнице. Простор гледалишта је оивичен низом од 13 ложа које прате основу елипсе, а међусобно су одсвојене профилисаним дрвеним преградама и четвртастим стубцима са композитним капителом од гипса. Ови стубци имају и конструктивну улогу јер држе парапет балкона, који се осим на капителе наслања и на низ пластично декорисаних конзолица. Изнад парапета су спратне ложе издељене дрвеним ступцима у истом ритму као и у приземљу. Преко лучно засведеног касетираног венца зидови ложе прелазе у таваницу, радијално издељену у осам поља и оивичену кружном сликаном декорацијом која асоцира на калоту куполе. У радијалним пољима са уљаном бојом у стилу сецесије (вероватно насталим око 1907) насликане алегоријске људске фигуре у покрету које представљају поједине позоришне активности.  Одмерени и уједначени архитектонски елементи употпуњеним умиреним складом бордо тонова тапета и декоративних завеса свих тонова и бронзане боје на зидовима као и месингани лустер те сам елипсасти облик просторије дају позоришту изузетну вредност. Ово је један од ретких позоришних простора који је у свим елементима сачуван до наших дана у аутентичном облику, а који има значајне естетске квалитете.",POINT(353217.6918206876 5070487.018893495)
"1140",Крушперова палата и кула у Сомбору,СК 1254,Непокретно културно добро од великог значаја,45.773038,19.112832,"Зграду је подигао 1771. Паул Крушпер де Варбо, управник царских државних добара у Бачкој и Срему, као породичну једноспратницу у непосредној близини куле. Кула је вероватно једини видљив остатак средњевековног утврђења, које је свакако задржало своју одбрамбену функцију и у време турског присуства у Сомбору. Помиње је и Евлија Челебија. Архитектура палате је једноставних скромних облика и декорације фасада. Симетрично је решена са низом отвора - лучних у приземљу и правоугаоних на спрату. Хоризонтална подела је потенцирана потпрозорним венцем у висини парапета приземља и парапета спрата, као и поткровним венцем. Доградњом мањег тракта палата је функционално спојена са кулом тако да чине целину. Кула је скоро квадратне основе. Има приземље и два спрата, дебелих зидова. Обе зграде данас користи Историјски архив. Конзерваторски радови изведени су 1991. године.",POINT(353276.5794663314 5070562.775247524)
"1141",Капела Св. Антона Пустињака у Бачу,СК 1192,Непокретно културно добро од великог значаја,45.34638,19.233637,"Капела Св. Антона пустињака налази се у шуми Гувниште на око 7 км југозападно од Бача.   Потиче из времена пре турских освајања (1526. године), а на њеном торњу видљива је   година 1817, што указује да је тада обновљена.  Капела је једнобродна, са сакристијом и малим дрвено-лименим звоником на крову изнад западног зида.  Има зидане двостепене контрафоре: два дијагонално постављена на угловима западног дела, два са  северне и један са јужне стране. Олтарска апсида је полигонална. У унутрашњости је равна   таваница и мала галерија - хор, уз западни зид, са оргуљама из 1864. године.  Западни зид је делом преправљан са врло необичним зиданим решеткастим прозором.  Уместо зазиданих старих прозора који су давали утисак романског решења, пробијени су нови полукружно завршени.",POINT(361625.1672074561 5022947.566829036)
"1152",Српска праавославна црква Светог Саве и Симеона у Српском Итебеју,СК 1208,Непокретно културно добро од великог значаја,45.567594,20.71654,"Српска православна црква у Српском Итебеју саграђена је између 1765-1769. године и посвећена је Св. Сави и Св. Симеону. Храм је обнављан 1831 и 1884,  а последња оправка била је 1938. године. Правоугаоне је основе са полукружном апсидом. Покривен је глеђосаним разнобојним црепом. На западној страни је надзидан торањ. Зидови су малтерисани са декоративном малтерском пластиком и високим соклом. Расчлањени су лезенама, фризним венцем и профилисаним кровним венцем. Између лезена у горњој половини фасаде ритмички се ређају дубоке, наизменично слепе и прозорске нише са профилисаним клупчицама и капителима на почетку лукова.  Западна фасада је разуђенија. Средњи део чини истурени ризалит са лучним улазом изнад којег је прозор. Истурени и профилисани продужетак кровног венца одваја надзидане делове забата удубљених линија, који подупиру торањ квадратног пресека са лезенама на угловима и уобичајеном барокном капом.  Главна вредност храма је прегледно и чисто унутрашње решење, једно од најлепших у Војводини. Апсида је полукружна са два пиластра и ребрима у сферно расчлањеном своду. Олтар се завршава пиластрима и тријумфалним луком. Наос има две плиће певничке аркаде. Средњи део храма има двојне пиластре са сложенијим и богато профилисаним полукапителима. припрата је са угаоним украшенијим пиластрима и двема нишама. Два стуба са коринтским капителом носе хор, изграђен 1938. године.  У фасадама цркве уграђени су бројни стари камени надгробни споменици. Натписи имају историјску вредност, јер се односе на личности које су у Итебеју и околини имале значајну друштвену улогу и утицај.  Иконостас је рад Димитрија Поповића из 1777. године. Резбарија барокних форми рад је резбарске радионице Аксентија Марковића из истог времена. Богат иконографски програм овог иконостаса употпуњен је сценама из националне историје и култова Срба светитеља. Иконостас је дело водећих мајстора овог периода у Банару.",POINT(477880.6928357953 5046045.11715951)
"1154",Кућа Ђорђа Натошевића у Старом Сланкамену,СК 1286,Непокретно културно добро од великог значаја,45.142894,20.258316,"Кућа Ђорђа Натошевића у Старом Сланкамену лоцирана је на самој обали Дунава, са изванредним погледом на реку. Тачно време градње није познато. Судећи по рођењу великана претпоставља се да је саграђена почетком ХIХ века. Основа јој је скоро квадратног облика. Зидана је од опеке и ћерпича, а малтерисана продужним блатним малтером. Испод две трећине зграде простире се подрум, правоугаоне основе, дужине као постојећи објекат. На средини подрума налазе се два масивна стубца димензија 95 х 95 цм. Из обимних зидова испадају шест пиластера и четири угаона појачања истих димензија као ступци, који прихватају лукове у два правца на које се ослањају шест неједнаких плитких сводова (калота). Цео подрум је зидан од опеке а на појединим местима у подрумским зидовима примећују се лучне конструкције које премошћавају громаде стена. На северозападној страни, приликом техничког снимања уочени су зазидани подрумски прозорчићи који упућују на закључак да је објекат био правоугаоне основе и веома темељито грађен.  На приземљу постоје три улаза, улични и два дворишна. Улични улаз и дворишни са дунавске стране су вероватно новијег датума, судећи по изгледу и месту.  На приземљу постоје три улаза, улични и два дворишна. Улични улаз и дворишни са дунавске стране су вероватно новијег датума, судећи по изгледу и месту.  Зграда располаже са десет просторија насталих самоиницијативних презиђивањем. Пажљивим посматрањем трагова на зидовима уочавају се бројне грађевинске интервенције у зазиђивању отвора и померању зидова.  Уличном фасадом доминира огроман забат уоквирен профилисани малтерским рамом раздељен профилисаним венцем на половини. На забату су смештена три прозора са металним капцима и скромним профилисаним банцима. Поткровни венац, богато разуђен, опасује три стране зграде, с тим што се на северозападној страни наставља без профилације. на уличној фасади уграђена су три истоветна прозора од којих су два уоквирена равним малтерским рамом. На самом крају прозор је замењен дрвеним вратима са бетонским степеником испред. На фасади се налазе и два подрумска прозорчића са гитерима уронула у тротоар. Северозападну фасаду чине два двокрилна прозора и једна дрвена двокрилна врата, двострука са надсветлом, и четири степеника испред. Између ове фасаде и огромног уличног зида призидана је мала неугледна просторија која служи као кухиња. Фасаду оријентисану ка Дунаву, поред улаза у подрум, допуњавају још једна једнокрилна врата, ниша и прозор, хаотичног распореда, а на забату ружна вратанца за таван, два прозорчића са металним капцима и четири отвора величине једне опеке. Југоисточну фасаду тренутно чине два једнострука двокрилна прозора и два подрумска прозорчића са гитерима. Кров је двоводан, покривен бибер црепом а обзиром на величину крова претпоставља се да је конструкција сложена, јер нам је улазак у таван до данас био онемогућен.  Комплетна грађевина је веома запуштена и оронула, једним делом због неодржавања, а другим опет, због честих подземних вода. Парцела на којој се налази објекат као и уличица која поред објекта води на Дунав претворени су у сметлиште.  Средином 70-тих и почетком 8о-тих година Завод је конкурисао за средства али их никада није добио.  ",POINT(441689.44209337205 4999091.853285513)
"1161",Кућа у којој се родио Димитрије Давидовић,СК 23,Непокретно културно добро од великог значаја,44.842334,20.413185,"Кућа на углу М. Тита и Давидовићеве са унутрашњим двориштем представља сложену зграду развијену од краја XVIII до половине XIX века. Типична стамбена једноспратница двотрактног типа, дограђивањем је добила много дуже фронтове према обема улицама. Јединствено обрађеним фасадама обухваћене су све развојне фазе куће и тиме постигнут целовит просторни утисак. У овој кући се родио Димитрије Давидовић (1789-1838.), књижевник и новинар, српски дипломата и министар просвете обновљене Србије. Кућа се одликује историјским и амбијенталним вредностима, добрим пропорцијама, једноставним али присним изгледом, карактеристичним за стари Земун. Разним преправкама, раније стамбеног приземља, за локале, поремећен је делимично њен првобитни изглед.",POINT(453623.329582108 4965603.420967208)
"1176",Докторова кула,СК 59,Непокретно културно добро од великог значаја,44.79798,20.454689,"Зграда је подигнута 1824. године за Др Виту Ромиту, једног од првих лекара обновљене Србије. Због својих одлика – облик, спољни зидови од необрађеног камена, мали прозори у приземљу – у народу је прозвана Докторова кула. Зидана је од мешовитог материјала – камена и опеке. Конструкција унутрашњих зидова је дрвена са испуном од опеке или черпића. Таванице су дрвене. Распоред просторија је симетричан, са вестибилом у средњем делу приземља и спрата. Висина и величина просторија указују на утицај средњоевропске архитектуре. Зграда сједињује у себи одлике куле, конака и палате и спада међу прве веће објекте грађене у Србији после Другог српског устанка. Намену здравствене установе зграда је добила 1861. године. И данас је у њој смештена Психијатријска клиника.",POINT(456870.3846880953 4960653.55542917)
"1178",Стара црква Успења Богородичиног на Смедеревском гробљу,СК 540,Непокретно културно добро од великог значаја,44.664108,20.922818,"Црква Успења Богородичиног налази се на старом гробљу у Смедереву. На основу стилских особености, архитектуре и зидног сликарства, у науци је прихваћено мишљење да је црква саграђена у првој половини XV, а украшена зидним сликарством у другој половини XVI века. Није познат ктитор храма.   По својој основи, начину градње и декорисања фасаде, црква припада групи споменика моравске градитељске школе. Складне и витке пропорције храма истакнуте су издруженом осмостраном куполом и колонетама на угловима полигоналних апсида.  Зидно сликарство, које носи у себи све одлике фреско сликарства друге половине XVI века, својом иконографијом и тематиком се ослања на сликарство XIV века. У куполи су представљени Христос Пантократор, Небеска литургија и старозаветни пророци. У сводовима и горњим зонама су опширни циклуси из живота и страдања Христовог, а испод њих зоне светитеља у попрсјима и стојеће фигуре.  Иконостас је с почетка XIX века. Иконе су дела више сликара, али најзначајније припадају сликару Николи Апостоловићу.",POINT(493881.4411439285 4945641.055397565)
"1180",Ваљавица у Бистрици,СК 570,Непокретно културно добро од великог значаја,44.327921,21.522801,,POINT(541683.5735952217 4908428.241256023)
"1182","Зграда библиотеке ""Карло Бјелицки"" у Сомбору",СК 1253,Непокретно културно добро од великог значаја,45.772561,19.112824,"Зграда је подигнута између 1884. и 1886. године према пројекту локалног архитекте Леополда Децера. У њу је смештено дечје одељење Градске библиотеке “Карло Бјелицки”.  Основа слободностојећег приземног објекта, смештеног у дубину баште, је правоугаона. На чеоној фасади је класицистички трем са стубцима. Два средња стуба су јонска, док су бочни стубови квадратног пресека са дорским капителима. Над стубовима је архитравна греда, конзолни фриз и тимпанон. На ризалитима, лево и десно од трема су по два прозора. Комбинација архитектонских елемената из различитих стилских епоха, као што су полукру`ни тимпанони изнад прозора са убаченим скулптуралним украсима, флорална декорација и балустраде, сврставају зграду у еклектицизам карактеристичан за архитектуру 19. века.  Конзерваторски радови изведени су 1995. године. ",POINT(353274.70622767415 5070509.79481584)
"1188",Румунска православна црква Св. Николе,СК 1436,Непокретно културно добро од великог значаја,45.062376,21.228601,"Мала једнобродна грађевина са барокним звоником изнад улаза слободностојећа је на парцели. Петострана апсида има два прозора и покривена је обичним лимом. Јужна бочна страна има један прозор засведен плитким луком, једна врата и један окулус. Северна бочна фасада има два прозора и један окулус. Барокно прочеље има једна улазна врата, а изнад њих је ниша са зидном сликом светитеља коме је посвећена црква. Фасаде су без украса, осим прочеља које је хоризонтално рашчлањено венцем у висини горње половине врата, и поткровним венцем у висини стрехе. Црква је иначе зидана 1736. године.  У цркви се налази зидани иконостас који је радио Симеон Јакшић, као и унутрашњост цркве која је цела живописана. У цркви се чувају Царске двери које је сликао Георгије Ђаконовић 1763, док је богородични трон сликао Рајко Стојановић 1804. године, а четири престоне иконе, сликане крајем ХVIII века, рад су непознатог мајстора. ",POINT(517997.6958856622 4989905.03682283)
"1198",Споменик захвалности Француској,СК 41,Непокретно културно добро од великог значаја,44.821268,20.451257,"Споменик захвалности Француској, рад вајара Ивана Мештровића, постављен је на крају главне алеје Калемегданског парка 11. новембра 1930. у знак пријетељства и сарадње Србије и Француске током Првог светског рата. Споменик је подигнут прилозима Друштва пријатеља Француске и Друштва некадашњих ђака француских школа. Споменик чине бронзана женска фигура, која представља Француску како у ратном заносу прилази у помоћ Србији, и високог каменог постамента једноставне форме, у чијем су доњем делу уклесана два плитка рељефа. На западној страни постамента представљени су француски и српски ратници, а на источној персонификација Сорбоне у виду младе жене окружене ђацима. Ове рељефе у духу ар декоа су, према Мештровићевим цртежима, извели вајари Франо Кршинић и Антун Аугустинчић. На преостале две стране постамента стоје натписи ""Волимо Француску као што је она волела нас и A la France. Овим спомеником Мештровић је унео нову концепцију јавног споменика у нашу средину, чије су главне одлике монументалност, експресивност и јасност идеје.",POINT(456616.40304731636 4963242.297540801)
"1200",Румунска православна црква Вазнесења Господњег,СК 1446,Непокретно културно добро од великог значаја,44.900036,21.23552,"Најстарији помен храма Вазнесења је из 1769. године, али је он сигурно старији. Иако је више пута оправљан и прерађиван, храм је задржао своје старе очуване облике и карактеристике, које су пренесене на нову градњу. Тако је црква задржала правоугаону основу, плитке певничке просторе на лук, дрвени полуобличасти омалтерисани свод и плитки отворени трем на аркадама. Олтарска апсида је полукружна, а плитки певнички простори дају цркви слабо изражену крстообразност. Обимни зидови су пунији и цела црква је малтерисна. Зидне површине на апсиди и бочним фасадама издељене су лизенама у равна поља. Црква има ниски сокл, а испод стрехе је једноставно профилисани кровни венац. Са западне стране је плитки отворени трем са масивним ступцима. Изнад венца на западној фасади је барокизирани забат, а изнад њега уздиже се барокни торањ. На олтару има три прозора, три пара прозора на наосу и припрати и два улаза, један са западне, други с јужне стране. Кров храма је двосливан, а апсиди полукупаст, све под бибер црепом. Торањ је покривен лимом.  Унутрашњост: Олтарска апсида је полигонална. Певнице су наглашене равним нишама под луком. Остале зидне површине наоса и припрате су равне. Свод је дрвен, развучено полуобличаст, омалтерисан и пружа се целом дужином храма. припрата у западном делу има дрвене стубове који носе дрвени хор. Црква је у новије време патосана бетоном. У зидовима и поред цркве споља, уграђени су или постављени надгробни споменици свештених лица као остаци старог гробља око храма. ",POINT(518594.8277947726 4971872.741554522)
"1211","Кућа звана ""Код два пиштоља"" у Вршцу",СК 1440,Непокретно културно добро од великог значаја,45.120602,21.294468,"Сазидана је крајем ХVIII века, каменом и опеком. малтерисана је и бојена, а кровни покривач је бибер цреп. Основа приземља је у облику ћириличног слова Г. Зграда је зидана за свратиште. претрпела је измена на фасади. У дворишном делу очувани су лучни отвори приземља, типични за време настанка зграде. Прозори су имали плитке равне оквире. Осим старости и документарне вредности, зграда има и историјску вредност, пошто је у њој после пропасти Првог српског устанка 1813. године становао Карађорђе са својом пратњом, и том приликом власнику поклонио два пиштоља, који се данас налазе у вршачком музеју.",POINT(523159.8429803863 4996390.067439417)
"1214",Зграда задужбине Николе Спасића,СК 31,Непокретно културно добро од великог значаја,44.817506,20.456875,"Зграда је подигнута 1889. године, по пројекту арх. Константина А. Јовановића, као стамбено-трговачка двоспратница. Подигао је трговац Никола Спасић. Приземље је искоришћено за продавнице, а оба спрата чине по један велики стан сложеног садржаја, као израз жеље за репрезентацијом грађанске класе. Композиција и обрада фасада представљају најуспешније решење неоренесансне академске школе у Београду. Главна фасада са централним и два бочна ризалита, доследно је уравнотежена у симетричној подели са доминантним мотивом централне куполе над средишњим ризалитом. Хармонији доприноси правилан распоред декоративне пластике. Зграда је грађена масивно у опеци и кречном малтеру. У конструкцији су употребљене гвоздене траверзе, а међуспратне површине формирају се на пруским сводовима од опеке. Степеништа су двокрака и трокрака камена са оградама од ливеног гвожђа.",POINT(457057.76962012675 4962821.416860181)
"1215","Зграда хотела ""Москва""",СК 105,Непокретно културно добро од великог значаја,44.812885,20.460353,"Зграда је подигнута 1906. године по плановима арх. Јована Илкића, у стилу сецесије. Има подрум, приземље и четири спрата. Међуспратна конструкција изведена је од армираног бетона. Компонована је као угаони објекат. Зграда је ослобођена традиционалног композицијског поступка и класичних украсних елемената чиме је достигла висок степен стилске еманципације овог периода и приближила се поставкама модерне архитектуре. Разиграност масе постигнута је примарним архитектонским елементима. Наглашени вертикализам изражен је призмаичним тространим еркерима и високим стрмим кровом са фијалама. Употребом мермера, керамичких плочица и фајанса за оплату фасада означава прихватање сецесијских поставки. Ова, тада највећа и највиша зграда са хроматском фасадом постаје карактеристична тачка градске силуете и први објекат који ће обележити будућу изградњу Теразија.",POINT(457329.3503520551 4962306.267319451)
"1217",Српска православна црква Светог Георгија у Ченти,СК 1203,Непокретно културно добро од великог значаја,45.106516,20.385432,"Српска православна црква св. Георгија у Ченти изграђена је 1802. године као једнобродна грађевина са звоником. У декорацији и диспозицији простора праћени су класицистички узори. Током времена није изгубила на аутентичности изгледа, осим што је 1936. године, при поправци, хор срушен и замењен са два стуба.  Иконостас је рад мајстора из круга сликара Павела Ђурковића, изведен на прелазу ХVIII у ХIХ век. Иконостас припада типу развијених високих олтарских преграда.  На архијерејском трону је икона св. Јована Златоустог, рад непознатог мајстора ХIХ века, а на Богородичином трону је представа тзв. Арапске Богородице, рад Георгија Поповића из 1811. године. Исти мајстор је урадио и целивајуће иконе за ову цркву. ",POINT(451652.47236092854 4994966.780768001)
"1220",Српска православна црква Светог Николе у Меленцима,СК 1198,Непокретно културно добро од великог значаја,45.515079,20.315797,"Српска православна црква Св. Николе у Меленцима саграђена је у другој половини ХVIII века, највероватније убрзо по досељавају Срба граничара 1751/2. јер постоји податак да 1767. године у Меленцима има чак седам свештеника.  Иконостас, тронове и певнице је сликао Арсеније Теодоровић 1806. године. То је једно од његових ранијих дела, које се уједно може сматрати једним од најбољих радова овог мајстора у Војводини.  На овом иконопису развијеног иконографског програма, јасно су формулисана и стремљења једног од најзначајнијих српских сликара епохе класицизма.  Зидне слике радио је Никола Алексић 1864. године. Осликани су сводови и северни и јужни зид цркве. Тематика је уобичајена за период када слике настају - теме из Старог и Новог Завета, али и теме из националне историје, које у време појаве романтизма у српској уметности почињу да добијају све већи значај. Због тога се сликарство Николе Алексића у Меленцима може окарактерисати као релативно традиционално у ликовном изразу, али модерно у иконографском смислу.",POINT(446559.69993798545 5040399.388767671)
